id,text,source,user_id,truncated,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,retweeted_status_id,geo,place,contributors,retweet_count,reply_count,favorite_count,favorited,retweeted,possibly_sensitive,num_hashtags,num_urls,num_mentions,created_at,timestamp,crawled_at,updated
83,@Documentally the maintenance change is very appealing,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,7140572,Documentally,0,,KOR,,0,0,0,,,NULL,0,0,1,Sun Apr 26 17:07:11 +0000 2015,42120.79666,42125.5398,42125.5398
84,@JenaFriedman I'm guessing hundreds to 1000 but 30something have publicly spoken,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,24971644,JenaFriedman,0,,KOR,,0,0,0,,,NULL,0,0,1,Sun Apr 26 05:06:51 +0000 2015,42120.29642,42125.5398,42125.5398
85,RT @TheEconomist: American airlines' quality rating1 Virgin America2 Hawaiian3 Delta4 JetBlue5 Alaska http://t.co/5OqJA3zS0V http://t…,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.92E+17,,ATB,,257,0,0,,,,0,1,1,Sun Apr 26 03:09:21 +0000 2015,42120.21483,42125.5398,42125.5398
86,RT @larrybobsf: Sunday in #Berlin: Vaginal Davis shows Bugsy Malone starring Jodie Foster at ArsenalDetails: http://t.co/ukX7gKbncT https:…,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.92E+17,,JPN,,2,0,0,,,,1,2,1,Sun Apr 26 02:21:00 +0000 2015,42120.18125,42125.5398,42125.5398
87,Picked up another spectacular middle-aged accomplishment : slept through the night last night! #newsuperpower#fb,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,JPN,,1,0,4,,,NULL,2,0,0,Sun Apr 26 00:20:49 +0000 2015,42120.09779,42125.5398,42125.5398
88,@ElisaC @sprawlgeek privileging of corporate liability shield in politics over positive connection of responsibility to each other,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,HSR,,1,0,1,,,NULL,0,0,2,Sat Apr 25 20:43:47 +0000 2015,42119.94707,42125.5398,42125.5398
89,"@ElisaC @sprawlgeek are we to do things together or ""on our own."" And how can we do them together with erasure of our uniqueness","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,ATB,,0,0,0,,,NULL,0,0,2,Sat Apr 25 20:43:02 +0000 2015,42119.94655,42125.5398,42125.5398
90,@ElisaC @sprawlgeek I believe it's bigger and broader (and older) than current tech biz. And at core an emotional issue,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,JNR,,0,0,1,,,NULL,0,0,2,Sat Apr 25 20:41:58 +0000 2015,42119.94581,42125.5398,42125.5398
91,@ElisaC @sprawlgeek ...sustained value. Dismantling of shared resources and sense of shared involvement ie public education,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,RRN,,0,0,1,,,NULL,0,0,2,Sat Apr 25 20:40:59 +0000 2015,42119.94513,42125.5398,42125.5398
92,"@ElisaC @sprawlgeek I think a lot I the problem is in big capital funds, the names you don't know, the direction to invest in exits vs","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,JPN,,1,0,1,,,NULL,0,0,2,Sat Apr 25 20:40:23 +0000 2015,42119.94471,42125.5398,42125.5398
93,"@sarahgranger @ElisaC @dooce it's just what makes life better, for more. Do business, tech, law, medicine etc serve people or the reverse?","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,7770342,sarahgranger,0,,JPN,,0,0,0,,,NULL,0,0,3,Sat Apr 25 17:40:27 +0000 2015,42119.81976,42125.5398,42125.5398
94,@sprawlgeek @ElisaC @mylifeasaghost @RippleCreekNW CyberSelfish is a book by Paulina Borsook that saw what was happening in tech first,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,2832545398,sprawlgeek,0,,JPN,,1,0,2,,,NULL,0,0,4,Sat Apr 25 17:38:54 +0000 2015,42119.81868,42125.5398,42125.5398
95,@ElisaC I saw women do the same thing re: Hollywood casting to prove themselves/keep work,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,JPN,,0,0,0,,,NULL,0,0,1,Sat Apr 25 17:38:09 +0000 2015,42119.81816,42125.5398,42125.5398
96,"Oy vey. The price. “@ElisaC: @heathr Hey, I selected booth babes for our booths and had to act all cool about it. #notproud”","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,JNR,,0,0,0,,,NULL,1,0,2,Sat Apr 25 17:37:23 +0000 2015,42119.81763,42125.5398,42125.5398
97,@RippleCreekNW thanks that's v kind,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,321553655,RippleCreekNW,0,,RRN,,0,0,0,,,NULL,0,0,1,Sat Apr 25 17:36:58 +0000 2015,42119.81734,42125.5398,42125.5398
98,@ElisaC the web felt clearly like it was about *people*. Lots of early women inc @dooce. Early blogging (pre-blogging software) was v human,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,BTM,,2,0,1,,,NULL,0,0,2,Sat Apr 25 17:19:42 +0000 2015,42119.80535,42125.5398,42125.5398
99,"@ElisaC that's really interesting.Early web times felt like a liberal arts nerd table bonanza.Hardware was a ""mature"" biz ie booth babes","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,RRN,,2,0,1,,,NULL,0,0,1,Sat Apr 25 17:18:49 +0000 2015,42119.80473,42125.5398,42125.5398
100,"RT @ElisaC: @heathr Ah. See I was in more traditional tech (hardware/systems), not Internet, during 90s/early oughts. Super male dominated …","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.92E+17,,KOR,,2,0,0,,,NULL,0,0,2,Sat Apr 25 17:17:14 +0000 2015,42119.80363,42125.5398,42125.5398
101,@ElisaC I was (still am) part of a group called No End about humanizing. But capital has laid waste to those impulses leading,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,ATB,,1,0,1,,,NULL,0,0,1,Sat Apr 25 17:17:07 +0000 2015,42119.80355,42125.5398,42125.5398
102,@ElisaC it felt better for me as a woman coming to early web / Valley bc women ourselves were not a product as we re in Hollywood.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,JNR,,0,0,0,,,NULL,0,0,1,Sat Apr 25 17:16:14 +0000 2015,42119.80294,42125.5398,42125.5398
103,@ElisaC but @mylifeasaghost wrote CyberSelfish early and she saw that impulse first and was right it would rule,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,BSK,,0,0,1,,,NULL,0,0,2,Sat Apr 25 17:15:19 +0000 2015,42119.8023,42125.5398,42125.5398
104,@ElisaC and the general leftover hippiness that was still in everything as well as the feeling of being at the nerd table: earnestness,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,KOR,,0,0,0,,,NULL,0,0,1,Sat Apr 25 17:14:37 +0000 2015,42119.80182,42125.5398,42125.5398
105,"@ElisaC also a culture of sharing information, ideas and problem solving . Still felt that w developers @fluentconf this week...","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,JNR,,0,0,0,,,NULL,0,0,2,Sat Apr 25 17:13:58 +0000 2015,42119.80137,42125.5398,42125.5398
106,@ElisaC developers all time time and there was this orientation to education and being open for the most people to be able to use your stuff,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,JNR,,0,0,0,,,NULL,0,0,1,Sat Apr 25 17:13:09 +0000 2015,42119.8008,42125.5398,42125.5398
107,@ElisaC well I was coming from Hollywood ;) It seemed to me that the entire notion of a platform meant people were trying to encourage...,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,HSR,,0,0,0,,,NULL,0,0,1,Sat Apr 25 17:12:39 +0000 2015,42119.80045,42125.5398,42125.5398
108,@ElisaC the earlier tech community felt to me full of caring for each other. How do we re-centre that? Make healthiness a goal over scale?,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,JNR,,1,0,0,,,NULL,0,0,1,Sat Apr 25 16:58:52 +0000 2015,42119.79088,42125.5398,42125.5398
109,"@ElisaC and all these choices are connected. Substituting the words ""choice"" and ""freedom"" for ""I care about how you're doing""","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,JNR,,2,0,1,,,NULL,0,0,1,Sat Apr 25 16:57:37 +0000 2015,42119.79001,42125.5398,42125.5398
110,@ElisaC this one is even more insidious I think because it's going 2 last longer. Upside of the downside is that it shows our dehumanization,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,RRN,,2,0,1,,,NULL,0,0,1,Sat Apr 25 16:56:51 +0000 2015,42119.78948,42125.5398,42125.5398
111,@ElisaC we need a giant relational reboot. What does it look like to put the well-being of everyone we work with and for first (inc us)?,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,HSR,,1,0,1,,,NULL,0,0,1,Sat Apr 25 16:54:46 +0000 2015,42119.78803,42125.5398,42125.5398
112,"@ElisaC if you are focussed on ""amazing UX"" for customers that doesn't create good things for those critical to creating it,it's just fetish","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,BSK,,2,0,1,,,NULL,0,0,1,Sat Apr 25 16:53:25 +0000 2015,42119.78709,42125.5398,42125.5398
113,@ElisaC absolutely. And many of those businesses are funded the way they are because they presume no obligation to employees,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,BSK,,1,0,0,,,NULL,0,0,1,Sat Apr 25 16:52:11 +0000 2015,42119.78624,42125.5398,42125.5398
114,"RT @ElisaC: @heathr This makes me concerned abt “sharing” or “collaborative” economy. It's an economy for few, unless we change social appr…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.92E+17,,JNR,,1,0,0,,,NULL,0,0,2,Sat Apr 25 16:51:21 +0000 2015,42119.78566,42125.5398,42125.5398
115,@ElisaC otherwise you're just building the Matrix to entrap yourself. Way we use capital is *a choice.* many see it as magically in charge,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,RRN,,0,0,0,,,NULL,0,0,1,Sat Apr 25 16:49:59 +0000 2015,42119.78471,42125.5398,42125.5398
116,@ElisaC a culture that says how can shines a and tech support a good life for all is what I am interested in,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,BTM,,0,0,0,,,NULL,0,0,1,Sat Apr 25 16:48:46 +0000 2015,42119.78387,42125.5398,42125.5398
117,Me too! Great talks out there about this from @pinboard @baconmeteor “@ElisaC: @heathr That sounds like heaven to me :) #lifestylebusiness”,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,ATB,,0,0,0,,,NULL,1,0,4,Sat Apr 25 16:47:57 +0000 2015,42119.7833,42125.5398,42125.5398
118,"RT @ElisaC: @heathr If you can build business that supports you, your family, maybe a few employees in lifestyle you enjoy/are proud of CON…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.92E+17,,BTM,,1,0,0,,,NULL,0,0,2,Sat Apr 25 16:47:19 +0000 2015,42119.78286,42125.5398,42125.5398
119,"RT @ElisaC: @heathr I agree. Whenever I speak publicly abt entrepreneurism, I mention that despite general disdain around the term “lifesty…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.92E+17,,BSK,,1,0,0,,,NULL,0,0,2,Sat Apr 25 16:47:17 +0000 2015,42119.78284,42125.5398,42125.5398
120,@ElisaC Valley and capital culture in general seek scale above all else. What if we put a good life and community first?,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,RRN,,0,0,0,,,NULL,0,0,1,Sat Apr 25 16:43:54 +0000 2015,42119.78049,42125.5398,42125.5398
121,@ElisaC sure. Or is there also a smaller scale to work on that is more sustainable for a good life?,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,SILK,,0,0,0,,,NULL,0,0,1,Sat Apr 25 16:43:01 +0000 2015,42119.77987,42125.5398,42125.5398
122,"RT @ElisaC: @heathr Well, exactly. It’s like being a solo consultant. Lack of scale exists in any business, including that one.","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.92E+17,,ATB,,1,0,0,,,NULL,0,0,2,Sat Apr 25 16:41:54 +0000 2015,42119.7791,42125.5398,42125.5398
123,@ElisaC any blogging at all. The mediums don't go away but the way we use them does when culture changes.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,SILK,,0,0,0,,,NULL,0,0,1,Sat Apr 25 16:39:07 +0000 2015,42119.77716,42125.5398,42125.5398
124,@ElisaC I don't know. This seems like a pretty specific thing about limits on individual personal blogging with a large audience not...,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,10336,ElisaC,0,,BSK,,0,0,0,,,NULL,0,0,1,Sat Apr 25 16:38:23 +0000 2015,42119.77666,42125.5398,42125.5398
125,@kottke @tcarmody what do you think made this change to public rock throwing happen and what would we need to treat each other better?,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.92E+17,14120215,kottke,0,,BTM,,0,0,0,,,NULL,0,0,2,Sat Apr 25 16:37:10 +0000 2015,42119.77581,42125.5398,42125.5398
126,A moment “@kottke: Dooce is retiring from blogging for a living; the canaries in the coal mine are piling up http://t.co/xggNbr6IZk”,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,SILK,,10,0,6,,,,0,1,1,Sat Apr 25 16:32:16 +0000 2015,42119.77241,42125.5398,42125.5398
127,RT @AfAmEducation: Congratulations to the first Black female Attorney General of the United States #LorettaLynch on your confirmation! http…,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.91E+17,,RRN,,984,0,0,,,,1,0,1,Sat Apr 25 16:30:27 +0000 2015,42119.77115,42125.5398,42125.5398
128,RT @ShannonDowney: A little help for folks who are confused about #BruceJennerABC talking about gender identity vs sexual orientation http:…,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.92E+17,,HSR,,1598,0,0,,,,1,0,1,Sat Apr 25 05:25:00 +0000 2015,42119.30903,42125.5398,42125.5398
129,"Being strong and focused and athletic and competitive doesn't make you a man, women or any gender. They just make you someone to reckon with","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,ATB,,1,0,2,,,NULL,0,0,0,Sat Apr 25 05:03:58 +0000 2015,42119.29442,42125.5398,42125.5398
130,"Bruce Jenner is one example of how strong and focused and athletic women are. Happily, those qualities are not restricted to one gender.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,SILK,,1,0,1,,,NULL,0,0,0,Sat Apr 25 05:02:24 +0000 2015,42119.29333,42125.5398,42125.5398
131,Feminism is about ending restrictions based on gender categories and about ending restrictions on how to be a woman. #BruceJenner,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,KOR,,15,0,16,,,NULL,1,0,0,Sat Apr 25 04:58:56 +0000 2015,42119.29093,42125.5398,42125.5398
132,"And if Bruce Jenner is not your concept of who or how a woman is, then maybe you are already wrong about who or what any woman is.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,KOR,,6,0,5,,,NULL,0,0,0,Sat Apr 25 04:58:14 +0000 2015,42119.29044,42125.5398,42125.5398
133,RT @TheTaskForce: Beyond Bruce Jenner: 29% of #transgender women who've accessed a homeless shelter were physically assaulted there http://…,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.92E+17,,JPN,,341,0,0,,,,1,0,1,Sat Apr 25 04:57:41 +0000 2015,42119.29006,42125.5398,42125.5398
134,"If you are not out as yourself you cannot be or feel known. This is something everyone wants. This, more than anything, is why ppl come out.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,KOR,,3,0,3,,,NULL,0,0,0,Sat Apr 25 04:57:25 +0000 2015,42119.28987,42125.5398,42125.5398
135,Coming out is about being yourself. All the time. It is always vulnerable and powerful. Kudos to Bruce Jenner and everyone else who does it.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,HSR,,3,0,5,,,NULL,0,0,0,Sat Apr 25 04:56:11 +0000 2015,42119.28902,42125.5398,42125.5398
136,In case you're dying of curiousity we won 9-0. I had 2 including a one-timer from a face off. #12yoselftweet #fb http://t.co/tTjD9K5b5J,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,HSR,,1,0,2,,,,2,0,0,Sat Apr 25 02:46:37 +0000 2015,42119.19904,42125.5398,42125.5398
137,Just found out on the drive to the first tournament game that this is the California hockey championships.#fb,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,RRN,,0,0,0,,,NULL,1,0,0,Sat Apr 25 00:09:35 +0000 2015,42119.08999,42125.5398,42125.5398
138,MT@harnischfound more likely for a survivor of #sexualassault to drop out of college thn person found guilty to be expelled-@aelizabethclark,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,SILK,,0,0,2,,,NULL,1,0,1,Fri Apr 24 23:58:12 +0000 2015,42119.08208,42125.5398,42125.5398
139,RT @Joan_Rivers: Joan's @nytimes bestseller is now out on paperback with new material! #DiaryOfAMadDiva #JoanRivers http://t.co/Nk20GHXNFg,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.92E+17,,JPN,,69,0,0,,,,2,0,2,Fri Apr 24 23:55:28 +0000 2015,42119.08019,42125.5398,42125.5398
140,Not a single person looks good with that baggy wool cap barely clinging to their noggin.#fb,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,SILK,,0,0,1,,,NULL,1,0,0,Fri Apr 24 21:16:08 +0000 2015,42118.96954,42125.5398,42125.5398
141,@mattthomas apologies if I was interrupting,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.92E+17,9439432,mattthomas,0,,JPN,,0,0,0,,,NULL,0,0,1,Fri Apr 24 21:05:27 +0000 2015,42118.96212,42125.5398,42125.5398
142,@mattthomas and those economic problems are IMO often extensions of some form of dehumanization or other wrapped up in a Locke sandwich.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.92E+17,678033,heathr,0,,JNR,,0,0,0,,,NULL,0,0,1,Fri Apr 24 21:03:47 +0000 2015,42118.96096,42125.5398,42125.5398
143,@mattthomas divide and conquer persists. So does unite over someone else's ass.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.92E+17,9439432,mattthomas,0,,KOR,,0,0,0,,,NULL,0,0,1,Fri Apr 24 21:02:43 +0000 2015,42118.96022,42125.5398,42125.5398
